label,problem
bài toán hóa học,công thức lozentz tính cân nặng lý tưởng theo chiều cao dành nữ t 150 f t 100với tchiều cao cm fcân nặng lý tưởng kg 2 a bạn hoa có cân nặng 56 kg hỏi bạn hoa phải đạt chiều cao bao nhiêu thì có thân hình lý tưởng b một công ty người mẫu đưa ra yêu cầu tuyển người mẫu nữ cao 170cm hỏi những người mẫu được tuyển cân nặng bao nhiêu kgtheo công thức lozentz 
bài toán hóa học,các nhà khoa học về thống kê đã thiết lập được hàm số sau a t008t197 trong đó a tđộ tuổi trung bình các phụ nữ kết hôn lần đầu của thế giới tsố năm kết hôn với gốc thời gian1950 hãy tính độ tuổi trung bình các phụ nữ kết hôn lần đầu lần lượt o các năm 1950 2000 2018 2020m tròn đến chữ số thập phân thứ hai 
bài toán hóa học,đầu năm học một trường thcs tuyển được 70 học sinh o hai lớp tích hợp tăng cường tiếng anh nếu chuyển 10 học sinh từ lớp tích hợp sang lớp tăng cường tiếng 4 anh thì số học sinh lớp tăng cường tiếng anh bằng số học sinh lớp tích hợp hãy tính 3 số học sinh mỗi lớp 
bài toán hóa học,năm ngoái tổng số dân của hai tỉnh a b4 triệu người năm nay dân số của tỉnh a tăng thêm 11 dân số của tỉnh b tăng thêm 12 tuy vậy số dân của tỉnh a năm nay vẫn nhiều hơn tỉnh b807200người tính số dân năm ngoái của mỗi tỉnh 
bài toán hóa học,theo quyết định số 252019qđubnd ngày 24 tháng 10 năm 2019 của ủy ban nhân dân thành phố hồ chí minh về quy định đơn giá nước sạch sinh hoạt có hiệu lực từ ngày 15112019 trên địa bàn thành phố hồ chí minh như sau đơn giá đồngm3 chưa tính thuế phí mức sử dụng nước trước ngày 15112019 từ ngày 15112019 ađến 4m3ngườitháng hộ dân cư 5 300 đồngm3 5 600 đồngm3 hộ nghèo cận nghèo 5 300 đồngm3 5 300 đồngm3 btrên 4m3 đến 6m3 ngườitháng 10 200đồngm3 10 800 đồngm3 ctrên 6m3 ngườitháng 11 400 đồngm3 12 100 đồngm3 việc tính lượng nước sử dụng định mức trước sau khi quyết định có hiệu lực được thực hiện theo nguyên tắc trung bình lấy tổng lượng nước tiêu thụ định mức trong kỳ chia số ngày trong kỳ để có số tiêu thụ định mức bình quânngày sau đó nhân với số ngày trước ngày 15112019 để có lượng nước tính theo giá cũ nhân với số ngày từ ngày 15112019 để có lượng nước tính theo giá mới từ ngày 01112019 đến ngày 30112019 có 30ngày gia đình ông năm không phải hộ nghèo cận nghèo gồm 6 người đã sử dụng hết 32m3 nước máy định mức tiêu thụ nước 4m3ngườitháng hãy tính số tiền nước máy gia đình ông năm phải trả trong tháng 11 năm 2019 bao gồm 5 thuế giá trị gia tăng 10 phí bảo vệ môi trường 
bài toán hóa học,để khuyến khích tiết kiệm điện giá điện sinh hoạt được tính theo kiểu lũy tiến nghĩanếu người sử dụng càng dùng nhiều điện thì giá mỗi số điện 1kwh càng tăng lên duới đâybảng giá bán lẻ điện sinh hoạt chưa bao gồm thuế giá trị gia tăng 10 thuế vat của công ty điện lực thành phố hồ chí minh giá bán điệnđångkwh bậc 1 kwhtừ 050 1549 bậc 2 kwhtừ 51100 1600 bậc 3 kwh từ 101200 1858 bậc 4 kwh từ 201300 2340 bậc 5 kwh từ 301400 2615 bậc 6 kwhtừ 401 trở lên 2701 tháng 10 năm 2018 gia đình bạn an dùng hết 550 kwh điện hỏi số tiền bao gồm thuế vat 10 mà gia đình bạn an phải trả lượng điện sử dụng trong tháng 10 năm 2018bao nhiêu 
bài toán hóa học,một vận động viên bơi lội nhảy cầu khi nhảy độ cao h từ người đó tới mặt nước tính bằng mét phụ thuộc o khoảng cách xtính bằng mét bởi công thứchx124 khoảng cách xbằng bao nhiêuakhi vận động viên ở độ cao 3mbkhi vận động viên chạm mặt nước 
bài toán hóa học,ba bạn an muốn mua 1 miếng đất hình vuông có diện tích2500 m2 ông tính m hàng rào xung quanh miếng đất bằng dây kẽm gai hết tất cả 3 000 000đồng cả chi phí dây kẽm gai công thợ m ahãy viết hàm số tính tiền công thợ m hàng rào yđồng theo xđồng với xsố tiền 1 mét dây kẽm gai bhỏi ba bạn trả bao nhiêu tiền công để thợ rào hết hàng rào biết rằng giá mỗi mét dây kẽm12 000đồng 
bài toán hóa học,cái mũ có nh của chú hề với các kích thước theo hình vẽ sau ahãy tính tổng diện tích vải cần có để m nên cái mũ của chú hề không kể riềm mép phần thừa bchú hề dự định mua bột đổ đầy nón để m ảo thuật chú hề cần mua khối lượng bộtbao nhiêu xem như 1cm3bột tương đương 1gbột biết rằng diện tích xung quanh của hình nóns πrl r bán kính đường tròn đáy xq lđường sinh diện tích toàn phần của hình nóns πrl πr2 tp 1 thể tích hình nónvπr2h r bán kính đường tròn đáy h chiều cao nón 3 
bài toán hóa học,một xí nghiệp cần bán thanh lý b sản phẩm số sản phẩm ycòn lại sau xngày bán được xác định bởi hàm số y axb có đồ thị như sau a hãy dựa o đồ thị hãy xác định a b hàm số y y sản phẩm b xí nghiệp cần bao nhiêu ngày để bán hết số sản phẩm cần thanh lý 1410 900 x ngày o 17 
bài toán hóa học,cách đây hơn một thế kỷ nhà khoa học người hà lan hendrich lorentz 1853 1928 đưa ra công thức tính số cân nặng lí tưởng của con người theo chiều cao như sau t 150 m t 100 công thức lorentz trong đó n msố cân nặng lí tưởng tính theo kilôgam tchiều cao tính theo xăngtimet n 4với nam giới n 2với nữ giới abạn a nam giới chiều cao16m hỏi cân nặng của bạn nênbao nhiêu kg để đạt lí tưởng bvới chiều cao bằng bao nhiêu thì số cân nặng lí tưởng của nam giới nữ giới bằng nhau 
bài toán hóa học,năm ngoái tổng số dân của hai tỉnh a b 4 triệu người dân số tỉnh anăm nay tăng 12 còn tỉnh btăng 11 tổng số dân của cả hai tỉnh năm nay4045000 người tính số dân của mỗi tỉnh năm ngoái năm nay 
bài toán hóa học,theo tài liệu dân số phát triển của tổng cục dân số kế hoạch hóa gia đình thì dựa trên số liệu về dân số kinh tế xã hội của 85 nước trên thế giới người ta xây dựng được hàm nêu lên mối quan hệ giữa tuổi thọ trung bình của phụ nữ y tỷ lệ biết chữ của họx như sau y 47170307x trong đó y số năm tuổi thọ x tỷ lệ phần trăm biết chữ của phụ nữ atheo báo cáo của bộ giáo dục đào tạo năm học 20152016 tỷ lệ biết chữ đã đạt 9683 trong nhóm phụ nữ việt nam tuổi từ 15đến60 hỏi với tỷ lệ biết chữ của phụ nữ việt nam như trên thì nhóm này có tuổi thọ bao nhiêu bnếu muốn tăng tuổi thọ của phụ nữ 85nước trên lên 77 tuổi thì tỷ lệ biết chữ của họ phải đạt bao nhiêu
