label,problem
bài toán hình học,một người đo chiều cao của một cây nhờ một cọc chôn xuống đất cọc cao 2m đặt xa cây 15m sau khi người ấy lùi ra xa cách cọc 08m thì nhìn thấy đầu cọc đỉnh cây cùng nằm trên một đường thẳng hỏi cây cao bao nhiêu biết rằng khoảng cách từ chân đến mắt người ấy là 16m 
bài toán hình học,tính lượng vải cần mua để tạo ra chiếc nón của chú hề có các kích thước như hình bên làm tròn kết quả đến chữ số thập phân thứ nhấtbiết phần vải thừa mép gấp khi may nón chiếm 150 diện tích nón biết 0 công thức tính diện tích xung quanh của hình nón là s πrl xq 30cm với r bán kính đáy của hình nón l đường sinh của hình nón 10cm 
bài toán hình học,một chiếc cầu trượt bao gồm phần cầu thang để bước lên phần ống trượt để trượt xuống nối liền nhau biết rằng khi xây dựng phần ống trượt nghiêng với mặt đất một góc là 50 hãy tính khoảng cách từ chân cầu thang đến chân ống trượt nếu xem phần cầu thang như một đường thẳng dài 25 m ống trượt dài 3 m 
bài toán hình học,mộttấm poster hình tam giác đều mỗi cạnh  ba cung tròn de ef fd thuộc dm 3 đường tròn bán kính 25 có tâm lần lượt là điểm a b c tính diện tích phần còn lại không tô màu của tam giác cho biết µ314 kết quả làm đúng đơn vị dm2 
bài toán hình học,dây curoa là một trong những bộ truyền được sử dụng rộng rãi trong công nghiệp chiều dài dây curoa được xác định theo công thức π d d   d d 2 l2a 1 2  2 1 2 4a trong đó l  chiều dài dây curoa a  khoảng cách tâm của 2 puly d  đường kính của puly 1 hình tròn nhỏ màu vàng 1 d  đường kính của puly 2 hình tròn lớn màu vàng 2 a b o o cho d 10cm d 20cm a60cm 1  2  atính chiều dài của dây curoa bgọi ab là chiều dài một đoạn dây curoa trong đó a blần lượt là tiếp điểm trên của dây curoa với 2 đường tròn tạo bởi mặt cắt của 2 puly tínhab 
bài toán hình học,hai ròng rọc có tâm o bán kính rvà tâm i bán kính r hai tiếp tuyến chung mn pq cắt nhau tại a tạo thành góc60 tính độ dài dây cua  roa mắc qua hai ròng rọc trên theo rbiết r 4r như hình vẽ sau 
bài toán hình học,một dây curoa bao quay 2 bánh xe như hình 1a 1b trong đó ab là tiếp tuyến chung của hai bánh xe gọi o i lần lượt là tâm của bánh xe lớn bánh xe nhỏ khoảng cách của hai tâm bánh xe là60cm bán kính của bánh xe lớn là 15cmbán kính bánh nhỏ là 7cmtính chu vi dây curoa chiều dài dây curoa theo đơn vị mét làm tròn 1 chữ số thập phân a b hình 1a hình 1b 
bài toán hình học,một con robot được thiết kế để có thể đi thẳng quay một góc 90sang trái hoặc sang phải robot xuất phát từ vị trí a đi thẳng 1 mét quay sang trái rồi đi thẳng 1 mét quay sang phải rồi đi thẳng 2 mét quay sang trái rồi đi thẳng 2 mét quay sang phải rồi đi thẳng 3 mét quay sang trái rồi đi thẳng 3 mét thì đi đến đích ở vị tri b avẽ hình biểu diễn đường đi của con robot btính khoảng cách ab 
bài toán hình học,có hai lọ thủy tinh hình trụ lọ thứ nhất phía bên trong có đường kính đáy là 30cm chiều cao 20cm đựng đầy nước lọ thứ hai bên trong có đường kính đáy là 40cm chiều cao là 12cm hỏi nếu đổ hết nước từ lọ thứ nhất sang lọ thứ hai nước có bị tràn ra ngoài hay không tại sao 
bài toán hình học,gia đình bạn an mua một khu đất hình chữ nhật để cất nhà biết chiều dài gấp 4 lần chiều rộng theo quy hoạch khi xây nhà phải chừa 2m theo chiều dài phía sau để làm giếng trời 4m phía trước theo chiều dài để trồng cây xanh nên diện tích xây nhà chỉ còn 75diện tích khu đất hỏi chu vi lúc đầu của khu đất 
bài toán hình học,từ đài quan sát cao 15m tính từ mực nước biển bạn an có thể nhìn thấy hai chiếc thuyền dưới góc hạ 40o 10o so với phương ngang hãy tính khoảng cách 2 chiếc thuyền làm tròn đến chữ số hàng đơn vị điều kiện lý tưởng vị trí 2 chiếc thuyền vị trí đài quan sát thẳng hàng 
bài toán hình học,một hồ bơi có dạng là một lăng trụ đứng tứ giác với chiều dài đáy là hình thang vuông mặt bên 1 của hồ bơi là 1 đáy của lăng trụ các kích thước như đã cho xem 6m 05m hình 2 biết rằng người ta dùng một máy bơm với lưu 1 lượng là 42 m3phút sẽ bơm đầy hồ mất 25 phút 3m tính chiều dài của hồ 
